Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 100  	 ||||Top-20 	 0.0000 TEST SET,0.0816,0.0353,0.0226	||||
Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 120  	 ||||Top-20 	 0.0000 TEST SET,0.0912,0.0400,0.0260	||||
Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 140  	 ||||Top-20 	 0.0000 TEST SET,0.0907,0.0416,0.0281	||||
Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 160  	 ||||Top-20 	 0.0000 TEST SET,0.0940,0.0428,0.0286	||||
Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 180  	 ||||Top-20 	 0.0000 TEST SET,0.0975,0.0442,0.0294	||||
Kindle 	 MNRec_intentagGCN_Gumbelkeep5	 200  	 ||||Top-20 	 0.0000 TEST SET,0.0977,0.0450,0.0305	||||
Instant_Video 	 M3IB	 0  	 ||||Top-20 	 0.0000 TEST SET,0.0210,0.0090,0.0057	||||
Instant_Video 	 M3IB	 20  	 ||||Top-20 	 0.0000 TEST SET,0.0819,0.0323,0.0191	||||
Instant_Video 	 M3IB	 40  	 ||||Top-20 	 0.0000 TEST SET,0.0912,0.0337,0.0182	||||
Instant_Video 	 M3IB	 60  	 ||||Top-20 	 0.0000 TEST SET,0.1407,0.0537,0.0303	||||
Instant_Video 	 M3IB	 80  	 ||||Top-20 	 0.0000 TEST SET,0.1681,0.0679,0.0404	||||
Instant_Video 	 M3IB	 100  	 ||||Top-20 	 0.0000 TEST SET,0.1899,0.0809,0.0510	||||
Instant_Video 	 M3IB	 120  	 ||||Top-20 	 0.0000 TEST SET,0.1969,0.0879,0.0578	||||
Instant_Video 	 M3IB	 140  	 ||||Top-20 	 0.0000 TEST SET,0.2013,0.0916,0.0611	||||
Instant_Video 	 M3IB	 160  	 ||||Top-20 	 0.0000 TEST SET,0.2036,0.0969,0.0671	||||
Instant_Video 	 M3IB	 180  	 ||||Top-20 	 0.0000 TEST SET,0.2100,0.1009,0.0707	||||
Instant_Video 	 M3IB	 200  	 ||||Top-20 	 0.0000 TEST SET,0.2089,0.1022,0.0726	||||
